open,high,low,close,volume,number_of_trades,vol_ma,rsi,atr,rsi_lag1,vol_ma_lag1,price_roc,target
26419.87,26599.0,26377.7,26582.5,3384.5387,58654,1697.6206195,30.60570836016352,143.79071428571427,18.288931661599918,1673.6980800000001,-0.554716323279747,0
26585.72,26620.0,26556.6,26609.99,1127.20826,25728,763.744162,53.7358934588437,83.27357142857156,49.61064069744525,771.327181,0.06836691447480447,0
26610.0,26691.91,26590.0,26679.08,1478.08964,35374,801.1757494999999,53.217955651703726,77.60857142857147,53.7358934588437,763.744162,0.1457192985353961,0
26542.46,26582.61,26542.45,26582.61,796.55432,17896,612.0923329999999,47.47854785478562,54.47785714285731,35.04071358583603,613.5850379999999,0.1899955525738628,0
26575.13,26577.73,26557.36,26566.83,554.69785,20683,434.49755100000004,39.61518639409112,31.242142857142817,48.67663373659504,436.8319565,-0.031533146868822914,0
26566.83,26585.06,26546.2,26581.55,733.8248,24169,443.5369705,50.469201154956,30.893571428571313,39.61518639409112,434.49755100000004,0.024684863474999652,0
26569.77,26570.77,26550.0,26557.99,613.86001,14078,346.694839,43.17259765851439,26.040000000000354,50.837702302256325,331.284924,-0.10554407292545642,0
26590.0,26611.8,26581.82,26589.08,462.16239,16038,358.0903675,43.446253665232156,22.04785714285702,42.31376838011922,353.3620505,0.1355020694382425,0
26579.78,26605.22,26579.78,26596.71,418.11142,15549,326.183292,59.608896233560536,20.417142857143126,47.2937181663833,341.968961,0.02523505077096644,0
26596.71,26610.84,26585.9,26606.54,421.62039,18868,322.90067,64.93331537114352,20.783571428571513,59.608896233560536,326.183292,0.06566605538815828,0
26588.76,26592.06,26573.14,26588.1,450.37517,18295,320.657467,57.28942807625573,22.18428571428584,54.20082639207743,322.28697900000003,-0.03237242501046289,0
26588.09,26592.56,26563.8,26578.06,424.60541,17335,330.34310999999997,47.68545560747663,22.145714285714348,57.28942807625573,320.657467,-0.10704135148726923,0
26573.1,26719.63,26567.01,26673.07,971.69624,27977,368.5200415,72.68567874911045,31.943571428571886,45.383902473800525,335.0145675,0.31957905980495305,0
26673.07,26738.54,26423.97,26591.85,2819.44499,65773,495.335596,53.617537191165425,53.111428571428924,72.68567874911045,368.5200415,0.05188490055330064,0
26591.84,26591.85,26335.81,26449.17,2074.17246,59616,587.00964,37.52293157218857,69.9164285714287,53.617537191165425,495.335596,-0.46637388938437496,0
26449.18,26511.95,26400.81,26502.0,796.18453,32635,613.718524,44.72129250857431,76.959285714286,37.52293157218857,587.00964,-0.6413584937916772,0
26490.84,26490.85,26122.08,26248.38,2412.08488,64845,741.4666519999998,26.807983444971057,106.78285714285734,39.943607116051716,628.2783175000001,-0.9569843785374621,0
26248.39,26248.39,26000.0,26248.17,3081.90178,79661,884.3673409999999,27.14390085880119,123.43142857142864,26.807983444971057,741.4666519999998,-1.0225740826981022,0
26248.16,26343.1,26163.0,26164.01,1647.04468,48589,936.0265745,22.70582595312007,134.47857142857123,27.14390085880119,884.3673409999999,-1.2337844954012467,0
26075.4,26118.99,25990.46,26103.57,1440.23887,48824,1208.9256345,23.994090786999763,132.7807142857138,20.20296936666044,1152.9189885,0.15531542883058247,0
26133.89,26300.0,26133.89,26243.72,1709.30587,52895,1116.0860355,56.49792125214016,99.59357142857152,40.278037740986086,1134.329365,0.5368997420659438,0
26243.73,26425.63,26243.72,26324.78,2219.03348,59418,1187.228483,59.0157135615871,105.74214285714308,56.49792125214016,1116.0860355,0.6236616845592957,0
26324.77,26375.87,26222.32,26358.41,1671.84321,49360,1249.190556,65.83060247038073,110.71714285714317,59.0157135615871,1187.228483,0.8590757598368359,0
26249.77,26288.98,26188.26,26273.83,954.78078,32014,779.6589935,49.00735041560784,56.728571428572,43.129840381049334,817.3852479999999,-0.0017507609149425285,0
26213.18,26257.49,26142.07,26181.55,1449.11676,43321,701.868858,32.795488805761934,67.64714285714346,40.17852034101998,713.0051805,-0.2598879913995433,0
26181.55,26214.99,26120.11,26196.39,1369.17578,45849,726.1502255,39.587135377711434,70.300714285715,32.795488805761934,701.868858,-0.2947419542563945,0
26196.4,26204.22,26088.34,26126.66,1249.02068,39592,743.5915925,27.047639508030116,73.90857142857203,39.587135377711434,726.1502255,-0.3301009911422459,0
26126.66,26295.99,26115.0,26217.95,1277.50923,41702,750.165129,32.77905624427834,81.47928571428643,27.047639508030116,743.5915925,0.13902920186161793,0
26259.81,26404.0,26257.73,26397.79,1992.23182,47564,731.0403654999999,65.6804362815769,64.89285714285663,59.276522946470635,703.8846125,0.5332516813118637,0
26397.79,26490.15,26356.05,26442.59,2403.82194,59438,782.7726735,81.64499408929692,64.7757142857138,65.6804362815769,731.0403654999999,0.7477233016108142,0
26442.59,26848.07,26437.45,26766.7,5537.24725,109653,997.184002,89.41503447914191,87.48357142857094,81.64499408929692,782.7726735,1.9302881475532274,0
26766.69,26850.0,26685.0,26722.48,3087.77588,67090,1087.6973345000001,85.33500156396593,95.32357142857109,89.41503447914191,997.184002,1.2299893286521257,0
26722.47,26805.07,26536.86,26621.54,2368.02236,61412,1164.8132855,73.91080761089252,108.05857142857114,85.33500156396593,1087.6973345000001,0.6767491384164659,0
26621.54,26633.71,26169.38,26192.91,5821.46343,109615,1423.9646989999999,47.370476756202514,137.1507142857138,73.91080761089252,1164.8132855,-2.14367105395884,0
26192.91,26332.35,26179.31,26304.42,2264.0184,52918,1503.7374645,51.65020819161095,144.80499999999924,47.370476756202514,1423.9646989999999,-1.5644506048839824,0
26428.69,26623.84,26415.52,26570.62,2065.7697,54250,1054.8203330000001,76.36470885649294,103.14142857142802,67.43233579647665,1242.6050195,0.4181029546874271,0
26570.63,26589.98,26440.83,26476.93,1273.30197,44207,1005.2845115,64.81461983906168,109.39214285714219,76.36470885649294,1054.8203330000001,0.25342673229837853,0
26476.93,26570.0,26460.0,26479.3,1325.85112,41180,1016.995956,61.840989168733024,112.24428571428507,64.81461983906168,1005.2845115,0.1914964381511286,0
26479.3,26584.87,26467.96,26580.69,1404.13498,46837,1028.081479,65.37243176031737,114.35285714285654,61.840989168733024,1016.995956,0.03789900273309943,0
26580.7,26913.47,26555.09,26793.37,5593.70504,112875,1234.825556,71.27931246163305,126.00499999999946,65.37243176031737,1028.081479,1.1951536677401675,0
26793.36,27064.0,26788.35,27020.0,5170.57051,94027,1459.0111115,77.42859899652663,137.64857142857105,71.27931246163305,1234.825556,2.0419724086361724,0
27019.99,27308.48,27019.99,27059.99,6369.4842,118387,1738.7559985,83.31371947902997,146.23214285714235,77.42859899652663,1459.0111115,1.803188705786063,0
27060.0,27185.0,27058.12,27160.13,2384.64104,56500,1832.015844,85.36342395537127,151.7614285714283,83.31371947902997,1738.7559985,1.3688460988670048,1
27160.14,27231.94,26848.71,26959.34,3076.5438,74666,1953.2176095,70.75758676058835,170.6857142857139,85.36342395537127,1832.015844,-0.2245003700962256,0
26959.34,27138.58,26917.33,27100.0,2371.05667,55295,2032.7604735,73.64041691214442,180.37499999999974,70.75758676058835,1953.2176095,0.14785666957009003,0
27075.27,27244.89,27039.56,27179.98,2896.34752,56731,2072.638205,51.03498618280403,151.93785714285696,50.80103521621127,1991.4859275,0.7694147176100063,1
26895.01,27149.05,26665.16,26908.12,4941.58792,109988,1383.0900585,40.973533896183675,147.55500000000055,43.064107207533525,1289.8378525,-0.23232550189501433,0
26928.05,26979.0,26903.01,26973.39,694.9672,24337,506.7005075,62.24516129032296,41.52285714285738,58.31569521328593,504.3439829999999,-0.020571601404650863,0
26973.4,27006.41,26957.26,26992.38,956.21024,29293,495.780145,60.775977632234465,41.08142857142905,62.24516129032296,506.7005075,0.20923655387841134,0
26992.39,27094.99,26979.73,26996.29,1277.44693,41630,526.0407875,72.73418627538747,45.71214285714346,60.775977632234465,495.780145,0.25337881748628277,0
26996.29,27043.61,26975.45,27020.92,834.23132,31952,532.5996405,73.8860325621257,48.302857142857775,72.73418627538747,526.0407875,0.17621070247380022,0
26999.98,27037.04,26987.78,27020.7,651.15554,23395,545.678477,67.18887731388782,50.82928571428628,65.75646065066553,530.5624315000001,-0.0008141839729969291,0
27071.73,27138.33,27071.72,27128.85,859.55077,31999,577.0759925,64.3902829257886,51.71714285714318,61.011357332632606,559.409458,0.3109289932689441,0
27128.85,27158.59,27097.04,27107.95,885.13255,27320,591.8412465,61.514750089163044,51.866428571428905,64.3902829257886,577.0759925,0.23101835538446025,0
27135.47,27231.81,27135.47,27217.77,1157.83556,43962,616.4241605,71.23278815695906,58.311428571428614,66.83147407389018,593.2807425000001,0.32776914613041885,1
27217.78,27289.08,27159.98,27210.01,1383.16324,48787,637.7718105,67.02460432326399,63.788571428571494,71.23278815695906,616.4241605,0.376494718339071,1
27187.71,27199.79,27126.28,27193.98,822.19433,35331,611.765561,74.10187104731422,60.662142857143145,74.4200513205984,612.3674105,-0.08740613209679005,1
27192.04,27229.29,27083.24,27119.79,996.38542,43790,650.2146989999999,66.98063426732128,67.56428571428582,84.22214268671004,619.93113,-0.24981876002060366,0
27180.38,28065.51,27155.0,27996.43,7785.49229,180762,1048.159758,84.96653453765666,141.16571428571453,58.18157169325296,677.346835,3.296348524998316,0
27996.43,28025.12,27861.47,27992.57,2561.49051,69379,1162.6669255,83.60863379255287,145.9735714285715,84.96653453765666,1048.159758,3.256466769335753,0
27992.58,28062.43,27880.95,27932.05,2783.33437,68328,1288.111091,79.94923015662329,149.7149999999999,83.60863379255287,1162.6669255,2.7655252669481767,0
27932.05,27965.75,27826.65,27920.0,1535.43515,47309,1333.08196,80.63487813653057,154.65857142857126,79.94923015662329,1288.111091,-0.2729990930986581,0
27919.99,28002.07,27899.91,27982.6,1407.86141,41586,1360.497492,81.50648811045764,156.70499999999967,80.63487813653057,1333.08196,-0.035616593974763244,0
27982.61,28210.0,27953.95,28126.54,2539.04368,61902,1443.1930485,83.53019691141847,171.5421428571426,81.50648811045764,1360.497492,0.6962969062421109,0
28067.07,28112.95,27910.95,27977.38,2161.6825,52849,1529.3155840000002,78.67700272782936,181.81571428571417,84.30273402136513,1479.1232370000002,-0.018654449550781216,0
28101.59,28430.0,28097.65,28311.91,3844.08489,90497,1685.0383835,86.65732164614312,202.92571428571424,82.54048649573099,1531.3020855,0.8723749477145049,0
28311.91,28484.28,28252.84,28280.94,4245.51908,84648,1856.204621,84.88983644791003,216.9614285714285,86.65732164614312,1685.0383835,1.0850193978135136,0
28320.67,28544.0,28292.0,28544.0,2766.60516,74950,2174.1955755,71.67996854727738,176.02785714285685,65.40621703555169,2072.3677890000004,0.8425924290332176,0
28544.0,28580.0,28178.4,28307.69,3810.03319,94273,2342.7933555000004,62.97511640438258,191.7507142857139,71.67996854727738,2174.1955755,0.3888568141615423,0
28307.69,28419.88,27983.0,28026.31,3294.20231,87081,2489.195636,53.09604105144832,213.0207142857141,62.97511640438258,2342.7933555000004,-1.0393472468508858,0
28026.3,28123.39,27853.49,27999.15,3030.99961,84020,2602.414083,50.49214061840228,225.0021428571425,53.09604105144832,2489.195636,-1.9088074551569467,0
28055.26,28104.1,27655.82,27798.81,3204.75723,89663,2427.913365,42.50928485660829,244.40928571428518,47.7632264258686,2656.9501179999997,-0.8117372568846926,0
27843.68,27873.4,27281.44,27472.22,3838.33841,82199,2446.3750765,29.26988233783804,272.85857142857094,43.08236998095646,2331.2299135000003,-1.174834462338492,1
27549.48,27549.48,27258.05,27350.59,2806.38225,113620,1484.4053005,46.14383528383437,131.61071428571424,53.06943079260132,1504.3240495,-0.7597970826549671,1
27275.0,27396.97,27160.5,27394.25,1698.9277,53447,1182.4189085,38.69430302129406,153.656428571429,35.45683069730161,1229.5808085,-0.1499887007297196,1
27426.45,27435.0,27202.0,27310.43,2850.0268,99531,1280.8300855,33.45512961854662,165.2221428571434,43.22605405998146,1173.9118615,-0.32711607200860415,1
27310.43,27355.74,27260.0,27336.8,2045.6802,58391,1348.562786,37.779651551155744,160.6342857142863,33.45512961854662,1280.8300855,-0.24598410244265345,1
27570.02,27577.57,27403.4,27420.0,1850.72662,77119,1161.5706165,49.60311609161512,110.54928571428589,62.08404390222576,1113.4803404999998,-0.39974500591172246,1
27419.99,27462.08,27329.85,27386.94,1657.45241,77220,1197.5470920000002,55.2341729719374,103.35142857142897,49.60311609161512,1161.5706165,-0.6727372233785722,1
27627.42,27839.72,27527.2,27618.1,3371.54044,103528,1306.2699785,63.17525361051407,128.94071428571493,64.74351848420835,1193.7936015,0.34166471080210314,1
27725.68,27763.59,27677.33,27724.35,1016.38611,44689,921.806186,47.29883964238144,86.19142857142808,53.309738709295075,944.4158775,0.14329224683109487,0
27724.36,28099.0,27724.35,27992.76,4134.83161,139077,1091.993333,63.939397883611626,107.32571428571411,47.29883964238144,921.806186,0.9221623983577176,0
27992.76,28120.39,27924.98,27960.61,2789.65187,100271,1184.9108270000002,59.69917756083589,108.88142857142832,63.939397883611626,1091.993333,0.847337197861342,0
27960.61,27970.0,27403.59,27555.0,5205.12716,153469,1276.590163,41.89733082087776,140.46857142857127,59.69917756083589,1184.9108270000002,-0.61083487980782,1
27555.0,27617.57,27363.93,27446.63,2905.58515,106399,1352.9282845,39.92938715020494,153.06857142857112,41.89733082087776,1276.590163,-1.9509687504911888,1
27446.63,27535.89,27352.0,27483.43,1618.72817,71416,1400.753391,42.73290959964075,161.95214285714246,39.92938715020494,1352.9282845,-1.7066151274954366,1
27690.6,27801.0,27664.8,27670.5,1593.1738,57804,1199.229871,68.2744351874086,82.58857142857207,70.98354381936446,1259.0537745,0.11570807698819685,1
27670.49,27770.0,27609.71,27760.0,1483.09684,53132,1013.128355,75.48587589200565,89.79142857142922,68.2744351874086,1199.229871,0.5189617289261372,0
27760.0,27768.2,27207.63,27252.99,4262.7089,119848,1080.9845424999999,41.71838793220968,124.103571428572,75.48587589200565,1013.128355,-1.5803557886069575,1
27252.99,27707.52,27175.94,27526.1,3869.4618,133975,1193.521224,54.28971817096589,157.76000000000073,41.71838793220968,1080.9845424999999,-0.5218554055763436,1
27526.1,27706.58,27467.14,27670.0,2217.22577,92663,1246.6013149999999,57.36023405565053,169.14785714285816,54.28971817096589,1193.521224,-0.32420749279539196,1
27670.0,28044.86,27632.55,27941.12,4224.61424,125877,1421.436659,62.79997344967207,192.23785714285805,57.36023405565053,1246.6013149999999,2.524970654596048,0
27941.12,28023.51,27800.0,27877.74,2750.83831,91659,1523.130361,59.90977975646438,202.9535714285721,62.79997344967207,1421.436659,1.27747846589239,0
27977.59,28295.0,27930.11,28042.37,2179.9027,66027,1712.939413,61.62285372213366,245.44928571428605,63.35440255029134,1648.8234509999997,0.495446550545231,0
27933.16,27946.6,27862.34,27891.19,818.92675,31563,602.9084124999999,46.278822720740045,64.32857142857132,55.592757089169915,612.3990630000001,-0.173981202442397,0
27964.93,28029.4,27943.9,28016.27,596.25119,26218,537.0737025000001,62.763796605501305,54.75928571428631,53.65204211216279,526.6630465,0.23340821429478353,0
28016.28,28092.21,27982.35,28012.64,778.00374,34053,554.346662,59.67608123218925,59.30142857142918,62.763796605501305,537.0737025000001,0.20020267077589526,0
28012.64,28095.14,27996.59,28064.87,1389.27673,35606,595.7184365,70.35684271769301,60.58214285714322,59.67608123218925,554.346662,0.3573761851004109,0
28064.87,28076.04,27918.85,27924.19,2976.06702,64208,699.634045,46.75937593072,68.84428571428622,70.35684271769301,595.7184365,-0.32866616433950835,0
27924.18,27941.7,27878.06,27933.91,939.16918,33348,717.26393,49.32069291629191,68.16785714285756,46.75937593072,699.634045,-0.2810516966626486,0
27905.61,27937.5,27867.43,27911.55,677.34832,25047,694.6895165,52.28980161050885,68.22714285714314,47.1348314606741,683.8144835,-0.08004608019428483,0
27911.55,27934.08,27832.68,27878.8,750.65449,29830,705.7283170000001,51.47469111199677,70.47000000000038,52.28980161050885,694.6895165,-0.04668035287765937,0
27878.8,27895.35,27775.0,27818.77,1003.46478,43274,736.5157790000001,38.17706718632375,74.11928571428611,51.47469111199677,705.7283170000001,-0.3111919072903313,0
27810.2,27999.72,27687.5,27910.75,1916.82059,79602,821.5609375,45.66448884021318,98.92928571428585,33.80035429176186,752.643592,0.33064006783909416,0
27916.89,27940.71,27800.0,27919.01,1081.60407,48597,878.8357695000001,51.01485552592905,99.10571428571426,51.51874192158539,863.655753,0.08610865248561694,0
27822.12,27987.93,27796.53,27961.86,845.62534,43104,711.718709,64.89697162009419,105.19857142857134,50.45205037132717,716.395901,0.15347965418546217,0
27902.43,27909.09,27808.4,27813.27,1022.66467,42140,691.5717065000001,43.83247058823532,80.26071428571413,48.93353226721567,677.7386305,-0.4161193061527513,0
27813.27,27842.03,27715.0,27745.76,1515.25415,56026,738.265354,39.345093268450654,84.2642857142855,43.83247058823532,691.5717065000001,-0.425061548510286,0
27745.77,27797.51,27435.0,27542.97,3738.16639,101740,829.3326440000001,27.18659270012421,106.72428571428541,39.345093268450654,738.265354,-1.2883102696394921,1
27542.98,27608.0,27475.0,27532.84,2558.35008,77440,922.6000815,25.9772197773749,112.29571428571398,27.18659270012421,829.3326440000001,-1.00825972638241,1
27532.84,27532.84,27412.21,27468.92,1827.11253,66245,975.6412805,22.806463753687638,114.51071428571413,25.9772197773749,922.6000815,-0.9977740743090102,1
27468.91,27547.3,27388.0,27436.01,2064.52824,71726,1046.098828,21.736535355663193,115.83857142857129,22.806463753687638,975.6412805,-0.3883386577409831,1
27436.0,27532.07,27374.73,27518.87,1571.08236,68258,1098.6566775,28.71514710913445,123.66142857142846,21.736535355663193,1046.098828,-0.05073940792159615,1
27443.32,27549.86,27260.0,27403.03,4033.68268,126529,1361.3943960000001,16.25152917733412,133.28499999999985,16.599894366650844,1176.15823,-0.42094751710372025,1
27403.03,27589.76,27342.01,27589.76,1637.48967,69748,1415.7408525,32.766443440793196,147.78142857142822,16.25152917733412,1361.3943960000001,0.3330037358822535,1
27589.76,27750.03,27565.31,27565.31,2163.53601,61281,1469.8374495,31.416353690398353,159.38428571428526,32.766443440793196,1415.7408525,0.4445527890039491,1
27610.0,27615.81,27500.0,27508.87,1160.08622,47256,923.996305,39.59205803170791,71.76785714285766,54.1704517301183,937.6609069999998,-0.6078310227588868,1
27508.86,27530.23,27403.92,27426.5,1402.96595,53587,792.4604684999999,36.276273189783524,76.11428571428613,39.59205803170791,923.996305,-0.8543949737644496,1
27426.49,27476.9,27338.87,27395.0,1669.13915,69803,794.0429425,34.05569719552847,82.73571428571502,36.276273189783524,792.4604684999999,-0.7787033683448019,1
27394.99,27630.0,27351.29,27440.68,2733.60528,102406,822.546406,40.93780212697385,96.21357142857207,34.05569719552847,794.0429425,-0.24788368260855176,1
27440.68,27474.42,27350.0,27408.01,1703.52691,80707,863.1050445000001,34.429972241840844,96.71428571428623,40.93780212697385,822.546406,-0.06741654968734911,1
27408.01,27511.96,27329.62,27432.75,1703.80673,79937,924.0036545,27.50204304004346,101.20785714285765,34.429972241840844,863.1050445000001,0.13779886840663558,1
27439.15,27439.18,27034.0,27120.93,3694.96789,97317,1175.398575,30.275880765804956,134.99214285714282,43.52958645779226,1016.3481260000001,-0.9827996372414494,0
27120.93,27158.81,27011.01,27016.05,1578.58881,59172,1220.5883325,27.655986509275067,135.69,30.275880765804956,1175.398575,-1.625528084519745,0
27016.04,27129.3,26964.89,27123.6,1619.42474,49951,1265.73451,32.57534126129299,127.52571428571433,27.655986509275067,1220.5883325,-1.149999180003769,0
27108.44,27288.98,27090.01,27285.44,1686.21034,61175,1273.41022,44.91462239275515,121.63857142857134,37.15157110698472,1272.5566605,0.7997724329905642,1
27196.26,27262.45,27037.68,27169.17,1776.25301,81041,1163.3565715,38.04236844588956,137.24642857142862,40.11494153835547,1159.7342574999998,-0.4261247024053838,1
27091.89,27100.0,26727.56,26779.46,4705.85089,135319,1346.2870845000002,26.46939226834631,166.20928571428573,33.34711412291264,1164.0961815,-1.434383162974795,0
26779.45,26793.81,26630.0,26682.69,3581.47188,94205,1487.434549,31.435542903619236,148.96857142857152,26.46939226834631,1346.2870845000002,-1.6980067853957448,0
26682.69,26717.62,26538.66,26632.26,2770.62819,78206,1595.915705,32.95584747795027,151.19428571428554,31.435542903619236,1487.434549,-1.6965230910516493,0
26690.41,26795.63,26675.98,26763.2,2118.60594,61961,1732.1918904999998,34.61916548177017,150.88928571428576,29.878490608104457,1647.353586,0.3017311972668413,0
26802.81,26824.12,26655.6,26742.3,2158.61724,68979,1419.4535105,48.462964052479755,95.06142857142888,58.11927533300566,1363.615697,-0.4752512095273609,0
26674.99,26804.99,26566.15,26673.36,2043.48342,81576,1017.744575,28.41073407072173,111.85428571428669,41.993062029127216,956.0253129999999,-0.3297261748176461,0
26673.36,26692.65,26555.0,26641.9,1387.19872,79978,1063.187196,29.796159527326623,115.45142857142959,28.41073407072173,1017.744575,-0.22485257625475263,0
26808.18,26943.0,26808.17,26875.0,1133.08602,47652,826.7379880000001,79.42587356089648,71.83785714285712,68.68675667433645,826.0016159999999,0.2592003438097734,0
26874.99,26903.94,26787.6,26796.02,1696.32662,43880,849.8495650000001,65.03159729788611,70.66214285714288,79.42587356089648,826.7379880000001,-0.09656281131252831,0
26820.91,26939.72,26764.72,26932.63,1502.77513,65273,757.2591285000001,64.65181518151812,79.70499999999993,56.18229960683613,784.2945430000001,0.7277269658782171,0
26932.63,26966.85,26833.19,26855.63,1508.03183,77597,763.300784,57.0752631113469,85.0264285714285,64.65181518151812,757.2591285000001,0.2881044779240671,0
26855.64,26855.64,26734.65,26757.09,1106.64465,65215,774.048848,44.87504066305528,85.82928571428549,57.0752631113469,763.300784,-0.23798587073075028,0
26757.08,26784.27,26685.96,26706.83,1052.1432,50761,795.1745239999999,43.98785509295852,86.66785714285705,44.87504066305528,774.048848,-0.8383882301876922,0
26778.57,27074.07,26747.24,26981.36,1934.66567,56957,901.3419749999999,58.71133242794637,117.91999999999955,47.307486863517326,845.3052899999999,0.7960920881671107,0
26981.37,27130.0,26839.84,27019.2,2857.65066,95922,1014.6854264999998,57.47103807017182,129.01499999999942,58.71133242794637,901.3419749999999,1.009942409169673,0
27019.2,27078.73,26755.01,26829.9,1732.87204,73262,1084.2701080000002,51.575257118414,143.82785714285663,57.47103807017182,1014.6854264999998,0.1916831257233076,0
26885.06,26897.18,26850.0,26863.41,1428.00732,30678,1019.1193505000001,54.79381146833847,118.97785714285679,61.669198135442265,974.041716,-0.2501598542634098,0
26848.76,26916.77,26845.4,26890.01,511.88407,23916,413.605757,52.80370864291603,45.517857142857146,44.641582179066155,410.3762495,0.15106454694602256,0
26838.14,26965.28,26808.25,26861.13,1432.34955,63242,354.89201749999995,52.410948213390135,35.877142857143035,46.45298877250171,301.98587699999996,-0.1259341885108678,0
26861.12,26918.62,26857.15,26873.37,457.03336,27582,360.499421,56.54834761321913,37.57571428571412,52.410948213390135,354.89201749999995,0.07783269099639334,0
26873.38,26906.89,26851.98,26898.87,416.19359,22828,360.6231725,52.57318773234212,36.3999999999999,56.54834761321913,360.499421,0.22628244729328006,0
26930.29,27017.44,26920.55,26982.49,1043.59307,39688,390.9527075,70.71843398448598,41.785714285714285,61.84003651671173,362.025603,0.40605253453511736,0
26982.49,27063.08,26956.17,27056.41,682.55033,32221,414.7858995,77.22894229858159,48.18214285714306,70.71843398448598,390.9527075,0.585675160332011,0
27056.4,27081.0,26986.07,27043.75,668.31814,33183,440.972715,74.60869565217384,54.61857142857142,77.22894229858159,414.7858995,0.4213099821799071,0
27043.75,27234.99,27015.0,27206.21,2355.66119,62905,545.9783325000001,83.51939257131113,69.72428571428567,74.60869565217384,440.972715,0.8291302989457128,1
27206.2,27227.57,27084.15,27179.58,1177.04772,48162,579.236515,79.06994950483443,79.35357142857121,83.51939257131113,545.9783325000001,0.45523408316181513,1
27179.59,27293.33,27073.28,27102.2,1770.79459,64196,655.9872525,67.37987788691268,93.10785714285703,79.06994950483443,579.236515,0.21613126877744193,0
27102.2,27155.0,27034.65,27154.15,1151.7339,46202,697.606515,70.64163265306128,100.17285714285701,67.37987788691268,655.9872525,-0.19135337116047424,1
27154.14,27193.54,27112.66,27141.88,1085.32002,40910,739.8840524999999,69.95860820075032,105.35714285714286,70.64163265306128,697.606515,-0.13870707347207745,0
27141.87,27279.67,27141.87,27194.96,1891.31272,48730,827.961739,77.22366182852953,111.5414285714287,69.95860820075032,739.8840524999999,0.3422600379304974,1
27251.18,27980.0,27251.17,27916.44,8457.76027,182911,1311.1648205,89.66237653863863,161.0114285714291,79.37732298648618,901.5163284999999,2.6668466262542045,0
27916.43,27971.34,27789.0,27812.61,3387.88535,88088,1466.5676360000002,82.55312868949255,171.0950000000004,89.66237653863863,1311.1648205,2.117387626340528,0
27812.6,27920.0,27802.94,27849.06,2012.97606,53275,1548.4741245,82.34797864795276,172.53571428571482,82.55312868949255,1466.5676360000002,2.193960041363341,0
27809.83,27810.94,27641.72,27768.07,2028.94012,67747,1646.144743,77.15127524627785,177.18428571428583,78.87258095420596,1616.3152145,-0.1601431868494263,0
27749.61,27887.99,27709.04,27887.99,1977.93691,78254,1789.8659935,81.99027821881344,161.9957142857142,74.41910277939608,1710.1312325000004,0.43186292745589494,0
27887.99,30000.0,27730.0,28000.0,27563.36388,721006,3115.854534,82.82992943806623,315.5421428571429,81.99027821881344,1789.8659935,0.8281229800616074,0
27999.99,28399.99,27888.88,28193.83,5126.86454,205207,3338.0702445,85.78572449125394,346.2728571428571,82.82992943806623,3115.854534,1.6008519041716074,0
28193.83,28216.1,28034.11,28064.16,2118.30835,93665,3410.5697549999995,78.10434692636997,349.4292857142856,85.78572449125394,3338.0702445,0.6317056195157766,0
28235.0,28593.46,28231.04,28551.21,3784.24033,108621,3511.4456915,82.99786280312907,376.0585714285714,79.93181178134229,3410.7734044999997,1.7354875399798075,0
28551.2,28808.51,28394.04,28468.85,3782.88186,108342,3643.0030895000004,69.9142735603509,353.60428571428537,82.99786280312907,3511.4456915,1.3559532027745513,0
28229.6,28475.82,28206.72,28430.63,3502.99577,83703,3354.2811645,57.46546592383424,211.88642857142855,55.636482312860174,3225.349654,0.8670900649004887,0
28422.63,28471.3,28180.0,28218.92,2213.09561,81518,1834.537089,36.91720456243641,167.95928571428598,49.96224667519053,1810.015828,-0.8010394142889288,0
28218.92,28397.26,28135.35,28291.83,2789.80247,120487,1883.3216370000002,41.10798090099003,179.00571428571467,36.91720456243641,1834.537089,-0.7517681284692102,0
28291.83,28510.0,28277.09,28464.57,2467.50105,98909,1817.4846730000002,58.28814734484162,172.90428571428598,41.10798090099003,1883.3216370000002,0.14755847717118353,0
28514.43,28982.36,28441.71,28730.72,3031.9266,83115,1416.4806825,61.53612760608567,165.76928571428678,60.026666906909,1383.9387705000001,1.3290597265700477,0
28730.72,28860.71,28637.94,28695.5,3334.27162,107124,1545.456603,59.85648273070693,170.9435714285724,61.53612760608567,1416.4806825,0.7879906501844891,0
28325.62,28362.7,28142.87,28190.49,2948.97319,98292,1371.1464385,42.77708253985528,181.98714285714337,46.99904351984699,1293.6990735,-0.5298045492268311,0
28247.46,28400.0,28230.2,28349.24,1587.18554,64086,1384.7004765,45.331086515261745,185.37428571428583,45.97170389771614,1366.9914119999999,0.0833520737226312,0
28349.23,28437.41,28330.03,28330.04,1902.83162,45603,1437.0861195,42.80597434216695,187.697142857143,45.331086515261745,1384.7004765,0.49502509534242733,0
28388.47,28418.0,28100.66,28238.53,2293.84945,67561,1314.3690545,43.21519222846817,130.98785714285754,51.12889531775734,1366.390163,-0.37063066839122527,0
28325.22,28411.33,28280.96,28400.01,1271.27758,48700,1129.4918615000001,62.776610006785845,102.31214285714304,52.34485129791977,1138.8911095,0.38478464113334,0
28400.0,28514.21,28375.86,28476.99,2017.38492,71755,1082.912448,66.65579409322731,103.99214285714308,62.776610006785845,1129.4918615000001,0.5159398845497654,0
